id,time,elapsed time,temperature,humidity,PM2_5,MovingAverage,BatteryStatus
2570,10/22/2016 08:40:37,46000 ,198,734,547,531,0
2571,10/22/2016 08:41:43,46001 ,198,734,504,527,0
2572,10/22/2016 08:42:48,46002 ,198,733,529,528,0
2573,10/22/2016 08:43:54,46003 ,198,733,528,528,0
2574,10/22/2016 08:44:59,46004 ,198,733,536,530,0
2575,10/22/2016 08:46:05,46005 ,198,733,527,531,0
2576,10/22/2016 08:47:10,46006 ,198,732,520,530,0
2577,10/22/2016 08:48:16,46008 ,198,732,553,529,0
2578,10/22/2016 08:49:22,46009 ,198,732,538,532,0
2579,10/22/2016 08:50:27,46010 ,199,732,545,527,0
2580,10/22/2016 08:51:33,46011 ,199,732,521,530,0
2581,10/22/2016 08:52:38,46012 ,199,731,541,528,0
2582,10/22/2016 08:53:43,46013 ,199,731,507,530,0
2583,10/22/2016 08:54:49,46014 ,199,731,568,532,0
2584,10/22/2016 08:55:55,46015 ,199,732,519,529,0
2585,10/22/2016 08:57:00,46016 ,199,732,539,533,0
2586,10/22/2016 08:58:06,46017 ,199,732,539,531,0
2587,10/22/2016 08:59:11,46018 ,199,732,530,530,0
2588,10/22/2016 09:00:17,46020 ,199,731,554,535,0
2589,10/22/2016 09:01:23,46021 ,199,731,531,533,0
2590,10/22/2016 09:02:29,46022 ,199,730,525,532,0
2591,10/22/2016 09:03:34,46023 ,199,730,509,530,0
2592,10/22/2016 09:04:40,46024 ,199,730,535,532,0
2593,10/22/2016 09:05:46,46025 ,200,729,514,527,0
2594,10/22/2016 09:06:51,46026 ,200,729,526,530,0
2595,10/22/2016 09:07:57,46027 ,200,728,545,530,0
2596,10/22/2016 09:09:03,46028 ,200,728,525,529,0
2597,10/22/2016 09:10:08,46029 ,200,728,547,530,0
2598,10/22/2016 09:11:14,46030 ,200,727,518,529,0
2599,10/22/2016 09:12:19,46032 ,200,727,531,529,0
2600,10/22/2016 09:13:25,46033 ,200,727,541,531,0
2601,10/22/2016 09:14:31,46034 ,200,726,530,529,0
2602,10/22/2016 09:15:36,46035 ,200,726,538,531,0
2603,10/22/2016 09:16:42,46036 ,201,726,532,530,0
2604,10/22/2016 09:17:47,46037 ,201,726,526,531,0
2605,10/22/2016 09:18:53,46038 ,201,725,529,533,0
2606,10/22/2016 09:19:58,46039 ,201,725,542,533,0
2607,10/22/2016 09:21:04,46040 ,201,724,531,529,0
2608,10/22/2016 09:22:09,46041 ,201,723,534,530,0
2609,10/22/2016 09:23:15,46043 ,202,723,530,531,0
2610,10/22/2016 09:24:21,46044 ,202,723,527,529,0
2611,10/22/2016 09:25:26,46045 ,202,723,533,526,0
2612,10/22/2016 09:26:33,46046 ,202,722,547,530,0
2613,10/22/2016 09:27:38,46047 ,202,722,538,532,0
2614,10/22/2016 09:28:44,46048 ,202,721,537,530,0
2615,10/22/2016 09:29:49,46049 ,202,720,523,530,0
2616,10/22/2016 09:30:54,46050 ,202,720,525,529,0
2617,10/22/2016 09:32:00,46051 ,202,720,529,531,0
2618,10/22/2016 09:33:06,46052 ,202,719,530,529,0
2619,10/22/2016 09:34:10,46053 ,203,719,497,530,0
2620,10/22/2016 09:35:15,46055 ,203,718,509,531,0
2621,10/22/2016 09:36:21,46056 ,203,718,526,530,0
2622,10/22/2016 09:37:27,46057 ,203,718,542,529,0
2623,10/22/2016 09:38:32,46058 ,203,718,519,529,0
2624,10/22/2016 09:39:38,46059 ,203,718,543,531,0
2625,10/22/2016 09:40:44,46060 ,203,718,520,528,0
2626,10/22/2016 09:41:50,46061 ,203,717,519,531,0
2627,10/22/2016 09:42:55,46062 ,203,718,528,532,0
2628,10/22/2016 09:44:01,46063 ,203,717,517,529,0
2629,10/22/2016 09:45:07,46064 ,203,717,522,530,0
2630,10/22/2016 09:46:12,46065 ,203,717,522,531,0
2631,10/22/2016 09:47:18,46067 ,203,717,530,531,0
2632,10/22/2016 09:48:24,46068 ,203,717,535,530,0
2633,10/22/2016 09:49:29,46069 ,203,716,532,530,0
2634,10/22/2016 09:50:35,46070 ,204,716,517,530,0
2635,10/22/2016 09:51:40,46071 ,204,715,536,529,0
2636,10/22/2016 09:52:46,46072 ,204,715,527,528,0
2637,10/22/2016 09:53:51,46073 ,204,715,526,531,0
2638,10/22/2016 09:54:57,46074 ,204,714,558,530,0
2639,10/22/2016 09:56:03,46075 ,204,714,529,528,0
2640,10/22/2016 09:57:09,46076 ,204,715,531,532,0
